brand,color,condition,contract,link,memory,mobOs,model,price,title
apple,rose,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-rose-gold-pink-32gb/6955113909.html,32gb,apple iOS,,$260,"UNLOCKED iPhone 7 Rose Gold, Pink 32gb Att TMOBILE Metro VERIZON"
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6955728185.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s7-att-tmobile/6955113605.html,,android,,$200,"UNLOCKED SAMSUNG Galaxy S7 Att, TMOBILE, Metro, overseas. Any Sim"
apple,rose,new,tmobile,https://sfbay.craigslist.org/sby/mod/d/san-jose-brand-new-iphone-8-plus-64gb/6955810873.html,64gb,apple iOS,,$480,BRAND NEW IPHONE 8 PLUS 64GB UNLOCKED WORK ANY CARRIERS / OVERSEA
apple,silver,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/san-jose-brand-new-seal-iphone-xr-64-gb/6955812087.html,64 gb,apple iOS,,$580,BRAND NEW SEAL IPHONE Xr 64 GB UNLOCKED FOR ANY CARRIER + OVER SEA
apple,silver,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/san-jose-brand-new-seal-iphone-xr-64-gb/6954486720.html,64 gb,apple iOS,,$580,BRAND NEW SEAL IPHONE Xr 64 GB UNLOCKED FOR ANY CARRIER + OVER SEA
apple,red,new,tmobile,https://sfbay.craigslist.org/sby/mod/d/san-jose-we-buy-buy-buy-all-iphone-8-8/6955815609.html,16gb,apple iOS,,$1000,WE BUY BUY BUY ALL IPHONE 8 8 PLUS X Xr Xs Max SAMSUNG 8 s9 s10 PLUS
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-64gb-excellent-works/6954446239.html,64gb,apple iOS,,$670,"UNLOCKED iPhone X 64gb EXCELLENT, Works with ANY COMPANY"
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-note-8-64gb-att/6955865492.html,64gb,apple iOS,,$380,"UNLOCKED SAMSUNG Galaxy NOTE 8 64gb ATT TMOBILE Metro VERIZON, Oversea"
apple,rose,new,tmobile,https://sfbay.craigslist.org/sby/mod/d/san-jose-brand-new-iphone-8-plus-64gb/6958847378.html,64gb,apple iOS,,$480,BRAND NEW IPHONE 8 PLUS 64GB UNLOCKED WORK ANY CARRIERS / OVERSEA.
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-8-plus-256gb-tmobile/6955867613.html,256gb,apple iOS,,$580,UNLOCKED iPhone 8 PLUS 256gb TMOBILE Metro Att OVERSEAS
apple,rose,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/san-jose-brand-new-seal-in-the-box/6958856073.html,64gb,apple iOS,,$750,BRAND NEW SEAL IN THE BOX IPHONE Xs MAX 64GB FOR AT&T CARRIER ONLY.
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s8-64gb-att/6955867461.html,64gb,apple iOS,,$300,"UNLOCKED SAMSUNG Galaxy S8 64gb Att, TMOBILE, METRO, overseas, Verizon"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s10-plus-128gb/6955865605.html,128gb,android,,$680,"UNLOCKED SAMSUNG Galaxy S10 PLUS 128gb Att, TMOBILE, METRO, VERIZON"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s10-128gb-att/6959382057.html,128gb,android,,$590,"UNLOCKED SAMSUNG Galaxy S10 128gb Att, TMOBILE, METRO, VERIZON oversea"
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6959258892.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
apple,gray,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-8-grey-256gb-att/6959382460.html,256gb,apple iOS,,$490,UNLOCKED iPhone 8 GREY 256gb Att TMOBILE Metro VERIZON Sprint
apple,black,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-black-32gb-att/6959382588.html,32gb,apple iOS,,$260,UNLOCKED iPhone 7 BLACK 32gb Att TMOBILE Metro VERIZON Overseas
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s10-128gb-att/6959382706.html,128gb,android,,$590,"UNLOCKED SAMSUNG Galaxy S10 128gb Att, TMOBILE, METRO, VERIZON oversea"
apple,silver,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/san-jose-brand-new-seal-iphone-xr-64-gb/6958849025.html,64 gb,apple iOS,,$580,BRAND NEW SEAL IPHONE Xr 64 GB UNLOCKED FOR ANY CARRIER + OVER SEA
apple,black,new,tmobile,https://sfbay.craigslist.org/sby/mod/d/san-jose-we-unlock-remove-icloud/6959446926.html,16gb,apple iOS,,$60,WE UNLOCK REMOVE ICLOUD BLACKLIST IPHONE Xr Xs Max GALAXY NOTE 8 9 10+
apple,rose,new,tmobile,https://sfbay.craigslist.org/sfc/mod/d/san-jose-brand-new-seal-in-the-box/6959466566.html,64gb,apple iOS,,$750,BRAND NEW SEAL IN THE BOX IPHONE Xs MAX 64GB FOR AT&T CARRIER ONLY.
apple,black,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-plus-black-256gb-att/6960143043.html,256gb,apple iOS,,$420,UNLOCKED iPhone 7 PLUS Black 256gb Att TMOBILE Metro OVERSEAS
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6959944785.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-note-8-64gb-att/6959382908.html,64gb,android,,$380,"UNLOCKED SAMSUNG Galaxy NOTE 8 64gb ATT TMOBILE Metro VERIZON, Oversea"
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-any-sim-verizon/6960143171.html,32gb,apple iOS,,$260,"UNLOCKED iPhone 7, ANY SIM, Verizon TMOBILE METRO Sprint Overseas"
apple,,excellent,att,https://sfbay.craigslist.org/sfc/mod/d/we-fix-iphone-5-5s-6-6s-7-7-plus-8-8/6960143225.html,,apple iOS,,$45,"WE FIX IPHONE 5, 5S, 6, 6S, 7, 7 PLUS, 8, 8 PLUS, SCREEN AND BATTERIES"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-note-8-64gb-att/6960835998.html,64gb,android,,$380,"UNLOCKED SAMSUNG Galaxy NOTE 8 64gb ATT TMOBILE Metro VERIZON, Oversea"
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6960721048.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
apple,black,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/new-battery-unlocked-iphone-7-black/6960838242.html,128gb,apple iOS,,$300,"NEW Battery, UNLOCKED iPhone 7 Black 128gb Att TMOBILE Metro"
apple,,,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-cell-phone-samsung-iphone/6960200010.html,,apple iOS,,$30,"CELL PHONE-SAMSUNG-IPHONE 6,7,8,PLUS-X, IPAD-UNLOCK-COMPUTER REPAIR"
apple,gray,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/excellent-unlocked-iphone-8-plus-64gb/6960838241.html,64gb,apple iOS,,$510,Excellent UNLOCKED iPhone 8 PLUS 64gb GREY Tmobile Metro Att Overseas
apple,rose,new,tmobile,https://sfbay.craigslist.org/sby/mod/d/san-jose-brand-new-iphone-8-plus-64gb/6960861190.html,64gb,apple iOS,,$480,BRAND NEW IPHONE 8 PLUS 64GB UNLOCKED WORK ANY CARRIERS / OVERSEA.
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s9-verizon/6960838857.html,,android,,$380,UNLOCKED SAMSUNG Galaxy S9 VERIZON BOOST Sprint TMOBILE METRO overseas
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/excellent-condition-unlocked-iphone-6/6965152428.html,16gb,apple iOS,,$180,Excellent Condition UNLOCKED iPhone 6 16gb $180 64gb $200 128gb $220
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-128gb-att-tmobile/6965152513.html,128gb,apple iOS,,$290,"UNLOCKED iPhone 7, 128gb Att TMOBILE Metro VERIZON Overseas"
apple,,,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-cell-phone-samsung-iphone/6965359631.html,,apple iOS,,$30,"CELL PHONE-SAMSUNG-IPHONE 6,7,8,PLUS-X, IPAD-UNLOCK-COMPUTER REPAIR"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-s9-verizon/6969311877.html,,android,,$380,UNLOCKED SAMSUNG Galaxy S9 VERIZON BOOST Sprint TMOBILE METRO overseas
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-note-8-att/6969312055.html,,android,,$380,"UNLOCKED SAMSUNG Galaxy NOTE 8, ATT TMOBILE Metro VERIZON, Oversea"
,red,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-red-128gb-att-tmobile/6969311770.html,128gb,android,,$300,UNLOCKED iPhone 7 RED 128gb Att TMOBILE Metro VERIZON Boost Sprint
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6965748292.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6969698940.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
samsung,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-samsung-galaxy-note-9-att/6969918869.html,,android,,$490,UNLOCKED SAMSUNG Galaxy NOTE 9 Att TMOBILE METRO Verizon and OVERSEAS.
apple,,excellent,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-64gb-excellent-works/6969312147.html,64gb,apple iOS,,$670,"UNLOCKED iPhone X 64gb EXCELLENT, Works with ANY COMPANY"
apple,,,tmobile,https://sfbay.craigslist.org/sfc/mod/d/unlocked-iphone-7-any-sim-verizon/6969919479.html,32gb,apple iOS,,$260,"UNLOCKED iPhone 7, ANY SIM, Verizon TMOBILE METRO Sprint Overseas"
Simple Mobile,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/union-city-simple-mobile-unlimited-data/6970242727.html,,other,30-Day refill card,$40,"Simple Mobile Unlimited Data, Talk, Text Refill Card and Sim Card"
Apple,red,,sprint,https://sfbay.craigslist.org/eby/mob/d/san-leandro-iphone-8-plus-64g-brand-new/6967900714.html,,apple iOS,IPhone 8 plus,$410,IPhone 8 plus 64g brand new Sprint and Boost
apple,,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/knightsen-phone-xr/6970258350.html,,apple iOS,,$650,I PHONE XR
Apple,gray,excellent,tmobile,https://sfbay.craigslist.org/eby/mob/d/concord-iphone-10-64gb-mobilemetro/6970260421.html,64gb,apple iOS,A1901 iPhone X,$575,iPhone X 10 64GB T-Mobile(Metro?) Space Gray
samsung,black,excellent,unlocked,https://sfbay.craigslist.org/eby/mob/d/emeryville-like-new-samsung-galaxy-s9/6970382421.html,64gb,android,,$350,Like new Samsung Galaxy S9 64gb factor unlocked
apple,white,,unlocked,https://sfbay.craigslist.org/eby/mob/d/hayward-256g-iphone-silver-white/6970399518.html,,apple iOS,,$725,256g iPhone X (Silver / White)
Apple,rose,like new,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-iphone-7-plus-128gb-rose/6970893156.html,128gb,apple iOS,7 Plus,$450,iPhone 7 Plus 128GB Rose Gold Unlocked
IPHONE LG HTC SAMSUNG GALAXY,white,,tmobile,https://sfbay.craigslist.org/eby/mod/d/apple-headset-earpod-wired-for-any/6970056503.html,,apple iOS,BLACKLIST IMEI FIX BLOCK,$35,APPLE HEADSET EARPOD WIRED FOR ANY IPHONE MODEL 5 6 7 8 X XS PLUS IPAD
Samsung,,fair,att,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-samsung-galaxy-note-9-factory/6964135190.html,,android,Galaxy Note 9 N960-U1,$450,Samsung Galaxy Note 9 Factory Unlocked
samsung,,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-platinum-tmobile-sim-unlocked/6968076905.html,64gb,android,,$280,Platinum tmobile sim UNLOCKED Galaxy s8 ACTIVE 64GB waterproof
Samsung,,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-samsung-note-10/6970936645.html,,android,NOTE 10+,$700,SAMSUNG Note 10+ **
Apple,black,,sprint,https://sfbay.craigslist.org/nby/mob/d/santa-rosa-black-phone-7-plus-from/6970942784.html,128 gb,apple iOS,7 plus,$200,Black I phone 7 plus from sprint
Google,red,,sprint,https://sfbay.craigslist.org/eby/mob/d/hayward-not-pink-pixel-3-with-lots-of/6970900858.html,,android,Pixel 3,$600,Not pink Pixel 3 with lots of extras
apple,,like new,tmobile,https://sfbay.craigslist.org/sby/mob/d/milpitas-unlocked-iphone-xs-max-64gb/6968305127.html,64gb,apple iOS,,$900,Unlocked Iphone XS Max 64GB Like New
apple,black,,sprint,https://sfbay.craigslist.org/pen/mob/d/menlo-park-iphone-7-32gb/6970987350.html,32gb,apple iOS,,$250,iPhone 7 32gb
Apple,gray,like new,unlocked,https://sfbay.craigslist.org/sby/mob/d/hollister-iphone-7-32gb-unlocked/6964438658.html,32gb,apple iOS,iPhone 7 32gb,$220,iPhone 7 32gb Unlocked
Google,black,good,unlocked,https://sfbay.craigslist.org/sfc/mob/d/san-francisco-google-pixel-xl-32gb-black/6970979230.html,32gb,android,Pixel XL,$120,Google Pixel XL 32GB Black
apple,,,att,https://sfbay.craigslist.org/pen/mob/d/redwood-city-iphone-6-plus/6970988231.html,,apple iOS,,$200,iPhone 6 Plus
Apple,rose,like new,att,https://sfbay.craigslist.org/sby/mob/d/cupertino-iphone-7-plus-rose-gold-for/6970994558.html,32gb,apple iOS,7 plus,$400,iPhone 7 plus rose gold for sale
samsung,,like new,verizon,https://sfbay.craigslist.org/pen/mob/d/redwood-city-asap-verizon-samsung/6970994405.html,64gb,android,,$500,ASAP - Verizon Samsung galaxy s9+ 64gb
Apple,rose,good,unlocked,https://sfbay.craigslist.org/sby/mob/d/sunnyvale-iphone-6s-16gb-rose-gold/6970988537.html,16gb,apple iOS,iPhone 6S,$100,iPhone 6S 16GB Rose Gold Unlocked
Apple,rose,excellent,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-apple-iphone-7-unlocked-256gb/6971000718.html,256gb,apple iOS,iPhone 7,$550,Apple iPhone 7 Unlocked (256gb / Rose Gold)
Huawei,black,excellent,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-huawei-mate-9/6967523327.html,,android,Mate 9,$250,Huawei mate 9
Iphone,gold,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/tracy-iphone-xs-64g-gold-brand-new/6970968299.html,,apple iOS,XS,$850,iPhone XS 64g Gold Brand New
Bellroy,black,good,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-pixel-3-bellroy-leather-case/6971006121.html,,other,Leather case for Pixel 3,$12,Pixel 3 Bellroy leather case
Google,white,new,att,https://sfbay.craigslist.org/sby/mob/d/san-jose-google-pixel-3a-unlocked-brand/6971001633.html,64 gb,android,Pixel 3a,$400,Google Pixel 3a Unlocked - Brand New in Box
Apple,rose,like new,att,https://sfbay.craigslist.org/eby/mob/d/sunnyvale-mint-iphone-se-64gb-64-gb/6966269487.html,64gb,apple iOS,A1662,$200,Mint iPhone SE 64GB 64 GB Rose Gold A1662 Unlocked in Retail Box
Apple,gray,,att,https://sfbay.craigslist.org/eby/mob/d/hayward-iphone-8-64gb-att/6971012484.html,64gb,apple iOS,Iphone 8,$400,Iphone 8 64gb at&t
,gray,new,tmobile,https://sfbay.craigslist.org/sby/mob/d/cupertino-brand-new-oneplus-7-pro/6971009949.html,8gb,android,,$580,"Brand New OnePlus 7 Pro Unlocked Mirror Gray, 8GB RAM, 256GB Storage"
samsung,,like new,unlocked,https://sfbay.craigslist.org/nby/mob/d/kelseyville-samsung-galaxy-s8-active/6971001160.html,64gb,android,,$400,Samsung Galaxy S8 Active
Samsung,gold,new,verizon,https://sfbay.craigslist.org/sby/mob/d/mountain-view-samsung-galaxy-s6-edge/6968583548.html,32gb,android,Galaxy S6 Edge+ 32GB,$245,Samsung Galaxy S6 Edge+ 32GB Gold Verizon Unlocked NIB
LG,gray,new,att,https://sfbay.craigslist.org/sby/mob/d/brand-new-sealed-box-lg-g5-unlocked/6971018005.html,4gb,android,G5,$249,Brand New Sealed Box LG G5 unlocked Gray No Contract
samsung,gold,new,unlocked,https://sfbay.craigslist.org/sby/mob/d/santa-clara-new-unlocked-samsung-s7/6971019128.html,4gb,android,,$299,New Unlocked Samsung S7 Edge New in Box - Gold-No Contract+Free gift
OnePlus,,like new,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-oneplus-6t-in-like-new-mint/6971048441.html,,android,6t,$400,OnePlus 6t in like new mint condition
samsung,,new,unlocked,https://sfbay.craigslist.org/scz/mob/d/watsonville-sansung-galaxy-note-9/6966286939.html,128gb,android,,$580,Sansung galaxy note 9
,,excellent,att,https://sfbay.craigslist.org/sby/mob/d/milpitas-att-microcell/6971025241.html,,other,,$79,AT&T MicroCell
LG,,new,sprint,https://sfbay.craigslist.org/sby/mob/d/new-lg-phone/6971057033.html,,android,Stylo2,$100,New -- LG Phone
apple,black,,att,https://sfbay.craigslist.org/sfc/mob/d/daly-city-apple-iphone-7-pitch-128gb/6971107889.html,128gb,apple iOS,,$100,"Apple ,IPhone 7+ pitch 128gb ,mint black ,At&t Info !@"
apple,rose,,att,https://sfbay.craigslist.org/eby/mob/d/pleasanton-iphone-6-unlocked-rose-gold/6971201052.html,16gb,apple iOS,,$100,iPhone 6 unlocked rose gold 16gb new battery
samsung,,,tmobile,https://sfbay.craigslist.org/sby/mob/d/san-jose-tmobile-sim-unlocked-galaxy/6968077441.html,64gb,android,,$360,Tmobile sim UNLOCKED Galaxy Note 8 64gb waterproof
apple,,new,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-replacementscrrenipad345fix/6971238248.html,,apple iOS,,$25,"Replacement,Scrren,ipad3,4,5,FIX, IPHONE 5,6S+plus,7,8 and X 10 repair"
iPhone 8 64GB Unlocked,gray,like new,att,https://sfbay.craigslist.org/eby/mob/d/oakland-iphone-8-64gb-unlocked-space/6959895345.html,64gb,apple iOS,A1863,$500,iPhone 8 64GB Unlocked Space Gray - LIKE NEW!
apple,rose,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/concord-iphone-6s-32gb-rose-gold/6971214780.html,32gb,apple iOS,,$250,Iphone 6S - 32GB Rose Gold
LG,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/lg-g5-factory-unlocked-32gb/6962010481.html,32gb,android,G5 Unlocked,$149,LG G5 Factory Unlocked 32gb!
APPLE,rose,like new,unlocked,https://sfbay.craigslist.org/scz/mob/d/capitola-rose-gold-beautiful/6971008168.html,,apple iOS,IPHONE 7,$425,ROSE GOLD / BEAUTIFUL
Samsung,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/samsung-galaxy-s6-factory-unlocked-32gb/6962010482.html,32gb,android,Galaxy S6 Unlocked,$150,Samsung Galaxy S6 Factory Unlocked 32gb
Apple,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/apple-iphone-6-factory-unlocked-16gb/6966257952.html,16gb,apple iOS,iPhone 6 Unlocked,$149,Apple iPhone 6 Factory Unlocked 16gb
Samsung,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/oakland-samsung-galaxy-note-5-32gb/6962010491.html,32gb,android,Galaxy Note 5 Unlocked,$185,Samsung Galaxy Note 5 32gb Factory Unlocked!
apple,,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-7-256gb-factory-unlocked/6971499291.html,256gb,apple iOS,,$300,iPhone 7 256gb factory unlocked
samsung,,excellent,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-samsung-s8-plus-64gb-unlocked/6971499657.html,64gb,android,,$260,Samsung s8 Plus 64gb Unlocked
LG,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/lg-v40-thinq-unlocked-64gb/6951246456.html,64gb,android,LG V40 Unlocked,$349,LG V40 ThinQ Unlocked 64gb
apple,,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-6s-plus-64-gbunlocked/6971500094.html,64 gb,apple iOS,,$275,iPhone 6s Plus 64 GBUnlocked
apple,,,att,https://sfbay.craigslist.org/sby/mod/d/san-jose-cell-phone-samsung-iphone/6971504476.html,,apple iOS,,$30,"CELL PHONE-SAMSUNG-IPHONE 6,7,8,PLUS-X, IPAD-UNLOCK-COMPUTER REPAIR"
Iphone,black,new,tmobile,https://sfbay.craigslist.org/eby/mob/d/concord-brand-new-mobile-iphone-8-64gb/6971505111.html,64gb,apple iOS,8,$570,Brand New T-Mobile IPhone 8 64gb Plus combo set Airpods OBO
apple,,,unlocked,https://sfbay.craigslist.org/eby/mob/d/piedmont-iphone-7-plus-for-sale/6971508786.html,256gb,apple iOS,7 plus,$400,IPhone 7 Plus for sale
apple,rose,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/sunnyvale-iphone-7-and-iphone-6s-look/6965048191.html,32gb,apple iOS,,$240,iPhone 7 and iPhone 6S+ (look great & Unlocked)
Samsung,,fair,unlocked,https://sfbay.craigslist.org/scz/mob/d/aptos-samsung-galaxy-tab-4-tablet/6971553094.html,,android,Galaxy Tab 4,$50,Samsung Galaxy Tab 4 Tablet
apple,,,att,https://sfbay.craigslist.org/eby/mob/d/livermore-iphone-7-128gb-brand-new-in/6971557686.html,128gb,apple iOS,,$300,iPhone 7 128gb brand new in box unopened!
apple,gold,,unlocked,https://sfbay.craigslist.org/sfc/mob/d/westminster-apple-iphone-xs-max-gb-gold/6971528444.html,256gb,apple iOS,,$420,^^^^Apple iPhone XS Max ----- 256GB - Gold^^^^^
Apple iPhone,,like new,unlocked,https://sfbay.craigslist.org/nby/mob/d/rohnert-park-iphone-6s/6971575583.html,,apple iOS,6S,$75,iPhone 6s
apple,,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-4-sim-unlocked-apple-iphone-8/6952706802.html,64gb,apple iOS,,$380,4 Sim Unlocked Apple iPhone 8 64gb
apple,rose,,unlocked,https://sfbay.craigslist.org/sby/mob/d/san-jose-rose-gold-sim-unlocked-apple/6951287153.html,64gb,apple iOS,,$480,Rose gold Sim unlocked Apple iPhone 8 plus 64gb
apple,black,like new,att,https://sfbay.craigslist.org/sby/mob/d/cupertino-like-new-iphone-xr-black/6971591457.html,128gb,apple iOS,iPhone XR,$585,like new iPhone XR Black 128GB AT&T
apple,,new,att,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-xs-512gb-unlocked/6969432608.html,512gb,apple iOS,,$1000,iPhone Xs 512gb unlocked
,,new,sprint,https://sfbay.craigslist.org/eby/mob/d/albany-one-month-of-service-new-phone/6971592944.html,2gb,other,,$20,"One month of service, new phone number, unlimited calls and texts,"
apple,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-xs-max-512gb-new-unlocked/6969857914.html,512gb,apple iOS,,$1100,iPhone XS MAX 512GB New Unlocked
apple,rose,like new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-6s-plus-128gb-unlocked/6969430804.html,128gb,apple iOS,,$275,iPhone 6s PLUS 128GB Unlocked
Apple,,,tmobile,https://sfbay.craigslist.org/eby/mob/d/apple-iphone-5-factory-unlocked/6958394738.html,16gb,apple iOS,iPhone 5 Unlocked,$99,Apple iPhone 5 Factory Unlocked!
apple,,excellent,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-iphone-6s-plus-128gb-unlocked/6971607364.html,128gb,apple iOS,,$280,iPhone 6s Plus 128gb Unlocked
apple,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-airpod-2-brand-new-sealed/6971605540.html,,apple iOS,,$150,AirPod 2 Brand New Sealed
samsung,,excellent,unlocked,https://sfbay.craigslist.org/eby/mob/d/san-ramon-samsung-s8-plus-64gb-unlocked/6968783921.html,64gb,android,,$275,Samsung s8 Plus 64gb Unlocked
apple,,like new,verizon,https://sfbay.craigslist.org/sby/mob/d/cupertino-beautiful-iphone-xs-max-256gb/6971591094.html,256gb,apple iOS,iPhone XS Max,$975,Beautiful  iPhone XS-Max 256GB  Unlocked
Apple,black,excellent,att,https://sfbay.craigslist.org/pen/mob/d/belmont-iphone-xs-max-silicon-cover/6964953124.html,,apple iOS,I phone XS Max,$20,Iphone XS Max Silicon Cover cream & black color
apple,,new,unlocked,https://sfbay.craigslist.org/eby/mob/d/dublin-airpod-2-brand-new-sealed/6971605659.html,,apple iOS,,$150,AirPod 2 Brand New Sealed
