brand,color,condition,contract,date,link,memory,mobOs,model,price,title
apple,silver,excellent,sprint,2019-11-04 15:53,https://lasvegas.craigslist.org/mob/d/las-vegas-silver-spaicy-c0lour-iphone/7012371976.html,,apple iOS,,$888,silver ## sp@aicy c0lour ::iphone x//xs//xr//xs-max__needed~!~
apple,,,verizon,2019-11-04 16:08,https://lasvegas.craigslist.org/mob/d/las-vegas-new-iphone-11-pro-max-dust/7013699267.html,256gb,apple iOS,,$715,"new iphone 11 pro max dust-resistant, facial recognition unl////ocked"
apple,silver,,unlocked,2019-11-04 16:29,https://lasvegas.craigslist.org/mob/d/las-vegas-unlocked-iphone-256gb-silver/7013701196.html,256gb,apple iOS,,$400,unlocked iphone x - 256gb - silver *******camera resolution  12.0mp
apple,,excellent,tmobile,2019-11-04 16:30,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-5-factory-unlocked-for/7013732630.html,,apple iOS,,$90,iphone 5 factory unlocked for at&t t-mobile metro cricket verizon
apple,,,unlocked,2019-11-04 17:23,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7/7013782473.html,,apple iOS,,$60,iphone 7
apple,,,unlocked,2019-11-04 17:28,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6-plus/7013780014.html,,apple iOS,,$50,iphone 6 plus
apple,,excellent,unlocked,2019-11-04 16:23,https://lasvegas.craigslist.org/mob/d/las-vegas-rert-uyrutueru-trumdfdfgheyub/7013719818.html,,apple iOS,,$888,rert uyrut==ueru  trumd==fdfgheyub frytrj thtu gyhrg
apple,silver,excellent,sprint,2019-11-04 18:11,https://lasvegas.craigslist.org/mob/d/las-vegas-silver-spaicy-c0lour-iphone/7013758487.html,,apple iOS,,$888,silver ## sp@aicy c0lour ::iphone x//xs//xr//xs-max__needed~!~
apple,,excellent,unlocked,2019-11-04 16:39,https://lasvegas.craigslist.org/mob/d/las-vegas-8ieryhtuughhgfth-rhtghgdh/7013707259.html,,apple iOS,,$900,8ieryhtu***ughhgfth rhtghgdh ** thdgd fhfghsdg
apple,,like new,tmobile,2019-11-04 18:20,https://lasvegas.craigslist.org/mob/d/henderson-iphone-8-plus/7013809723.html,64gb,apple iOS,iPhone 8 plus,$350,iphone 8 plus
apple,silver,excellent,sprint,2019-11-04 18:46,https://lasvegas.craigslist.org/mob/d/las-vegas-silver-spaicy-c0lour-iphone/7013777309.html,,apple iOS,,$888,silver ## sp@aicy c0lour ::iphone x//xs//xr//xs-max__needed~!~
apple,,,att,2019-11-04 18:47,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-256-att-unlocked/7003955035.html,,apple iOS,,$295,iphone x 256 att unlocked
apple,,good,unlocked,2019-11-04 16:36,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-6-metro-pcs-inbox-in/7013679577.html,,apple iOS,,$150,iphone 6 metro pcs inbox in excellent condition
apple,,new,tmobile,2019-11-04 19:16,https://lasvegas.craigslist.org/mob/d/las-vegas-samsung-galaxy-note-10/7013812836.html,,apple iOS,,$499,samsung galaxy note 10 tmobile any carrier
apple,gray,new,unlocked,2019-11-04 19:32,https://lasvegas.craigslist.org/mob/d/henderson-iphone-64gb-space-gray/6997467516.html,64gb,apple iOS,X,$520,iphone x 64gb space gray unlocked for sale
apple,black,,att,2019-11-04 19:59,https://lasvegas.craigslist.org/mob/d/las-vegas-iphone-7-plus-128gb/7004302686.html,128gb,apple iOS,,$320,iphone 7 plus 128gb
apple,,,unlocked,2019-11-04 17:27,https://sandiego.craigslist.org/csd/mob/d/chula-vista-do-you-have-an-old-phone/7005066615.html,,apple iOS,,$900,do you have an old phone? sell to me call now
apple,,,unlocked,2019-11-04 17:11,https://sandiego.craigslist.org/csd/mob/d/san-diego-iphone-needed-galaxy-also/7003029335.html,,apple iOS,,$619,iphone needed galaxy also $$6one9x3•o1•85/o•8
google pixel 3,,excellent,unlocked,2019-11-04 11:48,https://sacramento.craigslist.org/mob/d/rio-linda-google-pixel-3xl-unlocked-64gb/7004286159.html,64gb,android,,$390,google-pixel 3xl unlocked 64gb
