BRAND,COLOUR,CONDITION,CONTRACT,MEMORY,MOBOS,MODEL,PRICE
Samsung,gray,4.0,Unlocked,32,android,S7,240.0
Samsung,gray,4.0,Unlocked,64,android,S8,279.0
Samsung,unknow,4.0,Unlocked,64,android,s9,325.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,375.0
Samsung,unknow,4.0,Unlocked,64,android,s9+,400.0
Samsung,unknow,3.0,Unlocked,128,android,Note 9,560.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,575.0
Motorola,gold,4.0,T-Mobile,64,android,S7,65.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,380.0
Apple,unknow,3.0,At&t,64,apple ios,Iphone X,475.0
Apple,gold,3.0,Unlocked,256,apple ios,XS,650.0
Apple,gold,3.0,Unlocked,64,apple ios,xs max,800.0
Apple,silver,3.0,At&t,512,apple ios,XS,700.0
Apple,gray,5.0,T-Mobile,16,apple ios,IPHONE 6S,200.0
Apple,red,4.0,T-Mobile,32,apple ios,IPHONE 7,250.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 7,275.0
Apple,black,4.0,T-Mobile,64,apple ios,IPHONE 6,190.0
Motorola,gold,5.0,Unlocked,64,android,E5,100.0
Samsung,rose,5.0,T-Mobile,128,android,GALAXY S8,130.0
Apple,unknow,4.0,Unlocked,64,apple ios,iphone 8,400.0
Apple,black,5.0,T-Mobile,32,apple ios,IPHONE 6,150.0
Apple,gray,5.0,T-Mobile,32,apple ios,IPHONE 6S,180.0
One Plus,black,3.0,Unlocked,256,android,7 pro,550.0
Samsung,unknow,4.0,Unlocked,256,android,Note 8,300.0
Samsung,blue,4.0,T-Mobile,64,android,s9,350.0
Apple,black,4.0,Unlocked,16,apple ios,IPHONE 6,100.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,325.0
Apple,gold,3.0,At&t,256,apple ios,iPhone 8 Plus,450.0
Samsung,gray,4.0,T-Mobile,64,android,XS,250.0
Samsung,black,3.0,Unlocked,128,android,a80,500.0
Apple,black,5.0,Unlocked,16,apple ios,iPhones 6s Plus,100.0
Apple,unknow,4.0,Unlocked,0,apple ios,Iphone X,550.0
Lg,unknow,5.0,T-Mobile,256,android,G7,300.0
Samsung,rose,5.0,At&t,64,android,S6,80.0
Samsung,silver,5.0,At&t,64,android,XT1650,85.0
Google,red,4.0,Unlocked,64,android,Pixel 2,290.0
Lg,rose,4.0,Unlocked,256,android,G6,100.0
Samsung,gray,4.0,At&t,64,android,Xs max,250.0
Apple,gray,4.0,Unlocked,32,apple ios,iphone 7,119.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,350.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE SE,79.0
Apple,white,3.0,At&t,256,apple ios,iPhone 8 Plus,450.0
Samsung,red,4.0,Unlocked,32,android,S7,139.0
Samsung,white,4.0,At&t,32,android,S7,120.0
Apple,blue,5.0,Unlocked,32,apple ios,IPHONE 6S,50.0
Apple,gray,5.0,T-Mobile,64,apple ios,IPHONE 6S,200.0
Apple,red,4.0,Unlocked,64,apple ios,iphone 8,300.0
Apple,unknow,4.0,Sprint,0,apple ios,Iphone X,795.0
Apple,unknow,3.0,Unlocked,0,apple ios,XR,849.0
Apple,unknow,4.0,Unlocked,0,apple ios,xs max,800.0
Apple,black,4.0,Unlocked,256,apple ios,iPhone 8 Plus,200.0
Samsung,white,4.0,Unlocked,256,android,Note 10 plus,850.0
Apple,red,5.0,Unlocked,32,apple ios,IPHONE 6S,129.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6S,119.0
Apple,black,3.0,At&t,0,apple ios,Iphone X,500.0
Apple,rose,4.0,Unlocked,32,apple ios,IPHONE 6,99.0
Apple,rose,4.0,Unlocked,64,apple ios,Galaxy S7 Edge,70.0
Samsung,white,4.0,Unlocked,128,android,s9,200.0
Apple,red,2.0,T-Mobile,64,apple ios,XR,450.0
Apple,unknow,3.0,Unlocked,512,apple ios,xs max,849.0
Nokia,gray,5.0,Unlocked,32,windows mobile,iPhone 6S plus,99.0
Apple,gold,4.0,At&t,128,apple ios,IPHONE 7,400.0
Apple,black,5.0,Unlocked,256,apple ios,IPHONE 6S,185.0
Apple,unknow,3.0,At&t,0,apple ios,xs max,650.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,699.0
Samsung,black,4.0,Unlocked,32,android,J3,45.0
Apple,red,4.0,Verizon,128,apple ios,IPHONE 7 PLUS,265.0
Apple,black,4.0,Verizon,512,apple ios,xs max,795.0
Apple,unknow,3.0,Unlocked,512,apple ios,11 pro max,800.0
Samsung,black,4.0,T-Mobile,16,android,IQbuds,50.0
Apple,black,3.0,Unlocked,256,apple ios,Iphone X,450.0
Apple,unknow,5.0,Verizon,256,apple ios,Iphone X,650.0
Apple,silver,3.0,At&t,256,apple ios,xs max,900.0
Apple,gold,5.0,Unlocked,32,apple ios,IPHONE 7,260.0
Apple,gold,4.0,Unlocked,32,apple ios,IPHONE 7,260.0
Apple,Grey,3.0,Unlocked,256,apple ios,iphone 8,480.0
Motorola,rose,4.0,T-Mobile,32,android,G7,105.0
Apple,silver,5.0,Unlocked,2,apple ios,5c,50.0
Apple,rose,5.0,Unlocked,128,apple ios,IPHONE 6S,130.0
Apple,unknow,5.0,Verizon,256,apple ios,IPHONE 7 PLUS,350.0
Apple,gold,5.0,T-Mobile,128,apple ios,iPhone X,250.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 6S,280.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,220.0
Apple,silver,4.0,Unlocked,128,apple ios,IPHONE 7,290.0
Samsung,gray,4.0,T-Mobile,32,android,A20,120.0
Samsung,gold,4.0,Unlocked,256,android,s8,280.0
Apple,gold,4.0,At&t,64,apple ios,iPhone 8 Plus,320.0
Samsung,unknow,4.0,Unlocked,64,android,s9,355.0
Apple,black,4.0,T-Mobile,64,apple ios,s8 plus,120.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 7,260.0
Apple,unknow,4.0,At&t,64,apple ios,xs max,800.0
Samsung,red,5.0,Unlocked,128,android,S5,140.0
Samsung,unknow,3.0,Unlocked,0,android,S10,1050.0
Samsung,gray,4.0,Unlocked,256,android,s8,290.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,550.0
Samsung,silver,5.0,Unlocked,128,android,S7,230.0
Samsung,unknow,5.0,Unlocked,0,android,S9+,400.0
Apple,gray,4.0,Unlocked,64,apple ios,6 PLUS,250.0
Apple,gold,4.0,Unlocked,128,apple ios,IPHONE 7,299.0
Apple,black,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,399.0
Samsung,unknow,3.0,At&t,256,android,note 10 plus,825.0
Samsung,unknow,4.0,Unlocked,64,android,s8+,330.0
Apple,gold,4.0,Unlocked,32,apple ios,IPHONE 7,299.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,169.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,320.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,650.0
Google,gray,4.0,Unlocked,64,android,X,225.0
Htc,silver,4.0,Unlocked,32,android,10,169.0
Htc,gray,4.0,Unlocked,64,android,Galaxy S10,229.0
Motorola,red,4.0,Unlocked,32,android,E5,169.0
Samsung,red,5.0,T-Mobile,128,android,Galaxy Note 8,150.0
Samsung,white,4.0,Unlocked,64,android,S8,229.0
Samsung,unknow,5.0,Unlocked,256,android,Note 8,300.0
Samsung,gold,4.0,At&t,16,android,Stylo,70.0
Apple,red,5.0,Verizon,64,apple ios,IPHONE 6,100.0
Motorola,rose,4.0,T-Mobile,32,android,G7,105.0
Apple,gray,5.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,unknow,4.0,At&t,0,apple ios,Iphone X,500.0
Apple,unknow,4.0,At&t,64,apple ios,xs max,700.0
Motorola,rose,4.0,T-Mobile,32,android,G7,105.0
Apple,gold,4.0,At&t,32,apple ios,IPHONE 6S,90.0
Motorola,black,4.0,T-Mobile,32,android,G7,105.0
Apple,red,4.0,Unlocked,128,apple ios,iPhone 8 Plus,300.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,900.0
Lg,rose,5.0,T-Mobile,256,android,STYLO 5,100.0
Apple,black,5.0,Unlocked,64,apple ios,Galaxy/S6,100.0
Apple,unknow,3.0,T-Mobile,64,apple ios,iphone 8,450.0
Apple,unknow,3.0,Unlocked,64,apple ios,Iphone X,450.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,328.0
Apple,unknow,5.0,T-Mobile,256,apple ios,iphone 8,349.0
Apple,blue,5.0,Unlocked,64,apple ios,6 PLUS,180.0
Apple,gold,4.0,Unlocked,64,apple ios,iphone 8,349.0
Apple,rose,4.0,Unlocked,64,apple ios,IPHONE 6,130.0
Apple,gold,4.0,Unlocked,64,apple ios,iPhone 8 Plus,469.0
Samsung,unknow,4.0,At&t,0,android,note 10 plus,875.0
Samsung,black,4.0,Verizon,64,android,NOTE 5,240.0
Apple,gray,4.0,Unlocked,64,apple ios,Iphone X,500.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,599.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,750.0
Htc,black,4.0,T-Mobile,32,android,Lumia,60.0
Samsung,black,4.0,Unlocked,64,android,s8,290.0
Apple,gray,5.0,Unlocked,128,apple ios,IPHONE 6S,199.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 7,280.0
Apple,unknow,3.0,Unlocked,64,apple ios,XS,650.0
Samsung,unknow,4.0,Unlocked,0,android,note 8,400.0
Apple,white,4.0,Unlocked,64,apple ios,Iphone X,550.0
Apple,unknow,4.0,At&t,256,apple ios,IPHONE 7,400.0
Apple,white,4.0,Unlocked,128,apple ios,XR,620.0
Google,black,4.0,At&t,64,android,pixel 3,350.0
Apple,unknow,3.0,Verizon,256,apple ios,XR,650.0
Samsung,unknow,4.0,At&t,0,android,note 10 plus,875.0
Apple,black,5.0,T-Mobile,64,apple ios,IPHONE 6,130.0
Apple,red,5.0,Unlocked,256,apple ios,IPHONE 6S,200.0
Samsung,unknow,3.0,Unlocked,0,android,Note 10 Plus,1000.0
Apple,unknow,4.0,At&t,256,apple ios,IPHONE 7 PLUS,350.0
Samsung,silver,4.0,T-Mobile,64,android,S6,200.0
Apple,silver,4.0,Unlocked,256,apple ios,Iphone X,700.0
Apple,black,4.0,Unlocked,64,apple ios,6 PLUS,210.0
Apple,silver,3.0,Unlocked,256,apple ios,xs max,875.0
Samsung,gold,4.0,Unlocked,128,android,V40 ThinQ,145.0
Apple,silver,4.0,Unlocked,32,apple ios,IPHONE 6S,200.0
Samsung,unknow,5.0,T-Mobile,256,android,S7 Edge,375.0
Samsung,black,4.0,Unlocked,32,android,A10,145.0
Google,black,4.0,Unlocked,32,android,Asus Zenfone pro max 2,100.0
Apple,rose,4.0,Unlocked,32,apple ios,IPHONE 7,149.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6S,140.0
Apple,white,4.0,Unlocked,256,apple ios,iPhone 8 Plus,200.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,750.0
Apple,black,3.0,Unlocked,256,apple ios,xs max,820.0
Motorola,black,4.0,Sprint,16,android,Galaxy A10,80.0
Apple,gold,3.0,Unlocked,256,apple ios,iPhone 8 Plus,500.0
Google,white,4.0,Unlocked,64,android,Pixel 2,300.0
Samsung,gray,4.0,Unlocked,32,android,X,200.0
Apple,gray,4.0,Unlocked,64,apple ios,6 PLUS,200.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,550.0
Apple,unknow,4.0,Unlocked,256,apple ios,XS Max,950.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,550.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,550.0
Apple,unknow,4.0,Sprint,0,apple ios,iPhone 8 Plus,500.0
Apple,red,4.0,Verizon,64,apple ios,IPHONE 7 PLUS,150.0
Apple,red,4.0,Unlocked,256,apple ios,IPHONE 6,170.0
Lg,black,4.0,Verizon,16,android,Fiesta 2,40.0
Apple,gold,5.0,Unlocked,256,apple ios,xs max,925.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,550.0
Huawei,unknow,4.0,Unlocked,128,android,mate 20,499.0
Lg,black,4.0,Unlocked,128,android,g8,359.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,600.0
Lg,black,4.0,Unlocked,128,android,V30,160.0
Lg,black,5.0,Unlocked,128,android,g8,359.0
Apple,unknow,4.0,Unlocked,0,apple ios,11 pro max,800.0
Apple,unknow,3.0,Unlocked,0,apple ios,11 pro max,750.0
Apple,rose,4.0,Unlocked,16,apple ios,iphone 7,100.0
Apple,rose,4.0,Unlocked,16,apple ios,Iphone 5 SE 128GB,100.0
Apple,unknow,4.0,Unlocked,0,apple ios,iPhone 8 Plus,449.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,400.0
Huawei,blue,4.0,Unlocked,16,android,Mate 10,325.0
Motorola,blue,4.0,Unlocked,64,android,X,140.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,899.0
Samsung,white,5.0,At&t,64,android,S10 plus,250.0
Apple,rose,5.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6S,250.0
Apple,gray,3.0,Unlocked,64,apple ios,Iphone X,500.0
Samsung,black,4.0,Unlocked,64,android,Pixel 2 XL,110.0
Apple,black,5.0,T-Mobile,64,apple ios,IPHONE 6,130.0
Apple,black,4.0,Verizon,64,apple ios,IPHONE 7,250.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,575.0
Samsung,unknow,4.0,T-Mobile,256,android,S10,340.0
Apple,Grey,4.0,Unlocked,256,apple ios,xs max,875.0
Apple,white,4.0,Unlocked,128,apple ios,IPHONE 7,290.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,650.0
Samsung,gray,5.0,Unlocked,32,android,A20,100.0
Apple,silver,4.0,Unlocked,256,apple ios,Iphone X,404.0
Apple,gold,3.0,Unlocked,0,apple ios,IPHONE 6S,550.0
Apple,gold,3.0,Unlocked,0,apple ios,IPHONE 6S,550.0
Apple,red,4.0,Unlocked,16,apple ios,SM-G33HU,40.0
Apple,gray,4.0,Unlocked,64,apple ios,Iphone X,520.0
Samsung,black,5.0,T-Mobile,32,android,A20,120.0
Samsung,unknow,4.0,Unlocked,256,android,s10,1100.0
Samsung,black,5.0,Unlocked,16,android,J3,65.0
Apple,gold,5.0,Sprint,128,apple ios,iPhone X,240.0
Samsung,silver,3.0,Unlocked,0,android,Note 9,580.0
Apple,silver,5.0,Sprint,128,apple ios,Iphone X,240.0
Apple,unknow,5.0,Unlocked,64,apple ios,xs max,350.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,420.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,400.0
Samsung,black,2.0,T-Mobile,128,android,Samsung Galaxy S7,50.0
Apple,Grey,3.0,Unlocked,256,apple ios,Iphone X,550.0
Nokia,blue,4.0,Unlocked,32,android,prepaid internet,50.0
Samsung,unknow,4.0,Unlocked,64,android,Note 8,400.0
Apple,gold,5.0,Unlocked,32,apple ios,IPHONE 6S,250.0
Apple,unknow,3.0,At&t,256,apple ios,Iphone X,500.0
Apple,gray,3.0,Unlocked,512,apple ios,XS,925.0
Lg,gray,4.0,Sprint,128,android,6s,100.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 6S,175.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,600.0
Samsung,red,5.0,Unlocked,32,android,S7,180.0
Apple,gray,3.0,Unlocked,512,apple ios,XS,925.0
Motorola,gray,2.0,Sprint,16,android,Galaxy A10,80.0
Samsung,white,4.0,Unlocked,128,android,J7 ,180.0
Apple,unknow,4.0,Sprint,64,apple ios,XR,550.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,700.0
Apple,gold,5.0,Unlocked,128,apple ios,iPhone 8,140.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone 11,999.0
Samsung,gray,4.0,Verizon,64,android,S7,80.0
Apple,gold,4.0,Unlocked,256,apple ios,Galaxy S10 Plus,250.0
Apple,gold,3.0,Unlocked,0,apple ios,xs max,825.0
Samsung,black,5.0,Unlocked,64,android,S4,55.0
Apple,black,5.0,At&t,256,apple ios,iPhone 8 Plus,360.0
Apple,unknow,4.0,Verizon,64,apple ios,iPhone 8 Plus,375.0
Lg,red,4.0,T-Mobile,64,android,G7,280.0
Apple,black,4.0,Unlocked,16,apple ios,IPHONE 6S,140.0
Apple,black,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,375.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,380.0
Samsung,unknow,5.0,Unlocked,256,android,s8+,300.0
Samsung,unknow,4.0,Unlocked,64,android,s8+,300.0
Apple,silver,5.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,250.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6,180.0
Apple,red,4.0,Unlocked,128,apple ios,IPHONE 7,300.0
Apple,blue,3.0,Unlocked,256,apple ios,XR,640.0
Google,black,3.0,Unlocked,128,android,pixel 3 xl,470.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,150.0
Samsung,black,5.0,Verizon,16,android,S3,40.0
Samsung,unknow,5.0,Unlocked,0,android,S9+,400.0
Samsung,red,4.0,Verizon,128,android,6S Plus,165.0
Apple,black,3.0,At&t,0,apple ios,Iphone X,500.0
Apple,blue,5.0,Sprint,32,apple ios,4s,40.0
Apple,white,4.0,T-Mobile,128,apple ios,IPHONE 6S,180.0
Apple,gold,4.0,T-Mobile,32,apple ios,IPHONE 7 PLUS,260.0
Apple,gray,4.0,Verizon,256,apple ios,Iphone X,599.0
Apple,white,4.0,T-Mobile,256,apple ios,XR,400.0
Samsung,black,4.0,Unlocked,256,android,NOTE 8,275.0
Apple,white,4.0,Unlocked,32,apple ios,IPHONE 6S,200.0
Samsung,rose,4.0,Unlocked,128,android,S9,130.0
Apple,red,4.0,Unlocked,32,apple ios,IPHONE 6S,140.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,680.0
Samsung,silver,2.0,Unlocked,128,android,J7 ,180.0
Samsung,red,2.0,Unlocked,128,android,J7 ,180.0
Apple,red,5.0,Sprint,32,apple ios,IPHONE 7,219.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone 11,950.0
Apple,white,4.0,Unlocked,64,apple ios,Iphone X,600.0
Apple,black,4.0,Unlocked,128,apple ios,6 PLUS,225.0
Apple,gold,5.0,Unlocked,32,apple ios,IPHONE 6,99.0
Apple,unknow,4.0,Unlocked,32,apple ios,S7 Edge,800.0
Apple,gray,5.0,Unlocked,128,apple ios,IPHONE 6S,200.0
Apple,gold,5.0,Unlocked,128,apple ios,IPHONE 7,250.0
Apple,blue,4.0,Unlocked,16,apple ios,4s,40.0
Apple,unknow,4.0,Unlocked,0,apple ios,Iphone X,540.0
Apple,white,2.0,Unlocked,32,apple ios,IPHONE 7,200.0
Samsung,unknow,4.0,T-Mobile,0,android,NOTE 10,599.0
Samsung,gold,4.0,Verizon,0,android,z2001,40.0
Apple,black,5.0,At&t,32,apple ios,6s,100.0
Apple,silver,5.0,At&t,32,apple ios,V350ULM-Unlocked,150.0
Apple,red,4.0,T-Mobile,16,apple ios,V20,60.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 7,200.0
Apple,red,4.0,T-Mobile,32,apple ios,iphone 7,150.0
Apple,red,4.0,At&t,64,apple ios,6 Plus,100.0
Apple,red,4.0,Unlocked,64,apple ios,8 + 64 gig,170.0
Apple,gold,4.0,Verizon,256,apple ios,xs max,850.0
Apple,gold,4.0,Verizon,256,apple ios,xs max,850.0
Apple,gray,4.0,T-Mobile,16,apple ios,Galaxy 7,90.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6,150.0
Apple,unknow,3.0,Unlocked,0,apple ios,xs max,800.0
Apple,black,5.0,T-Mobile,64,apple ios,iPhone 7,120.0
Apple,gray,4.0,T-Mobile,64,apple ios,Moto e5 Plus Supra,80.0
Apple,gray,4.0,Verizon,64,apple ios,STYLO 5,80.0
Samsung,unknow,4.0,T-Mobile,64,android,S8+,300.0
Apple,gold,4.0,Unlocked,32,apple ios,Unlocked iPhones,140.0
Samsung,unknow,3.0,Unlocked,0,android,S10,470.0
Apple,gold,3.0,Unlocked,256,apple ios,xs max,790.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,600.0
Apple,gray,4.0,Unlocked,32,apple ios,IPHONE 7,200.0
Apple,gray,3.0,Unlocked,512,apple ios,XS,925.0
Apple,unknow,3.0,At&t,256,apple ios,Iphone X,450.0
Apple,gray,3.0,Unlocked,256,apple ios,Iphone X,650.0
Apple,unknow,5.0,Unlocked,128,apple ios,iPhone 8 Plus,300.0
Apple,unknow,4.0,At&t,64,apple ios,Iphone X,465.0
Apple,red,5.0,At&t,64,apple ios,6 PLUS,165.0
Apple,unknow,4.0,Unlocked,256,apple ios,IPHONE 7 PLUS,350.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,825.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,825.0
Apple,black,5.0,T-Mobile,64,apple ios,IPHONE 6,130.0
Apple,unknow,5.0,Unlocked,0,apple ios,iphone 8,400.0
Apple,Grey,3.0,At&t,256,apple ios,XS,550.0
Apple,gold,4.0,T-Mobile,16,apple ios,iphone 6s,100.0
Lg,gray,5.0,Unlocked,32,android,G7,200.0
Lg,white,4.0,Unlocked,128,android,G7,200.0
Samsung,unknow,4.0,Unlocked,64,android,a50,349.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6S,250.0
Apple,gray,4.0,At&t,64,apple ios,IPHONE 6,89.0
Apple,gray,3.0,Unlocked,512,apple ios,XS,925.0
Htc,rose,5.0,At&t,16,android,moto g7,99.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 7,250.0
Apple,unknow,3.0,Unlocked,256,apple ios,xs max,800.0
Lg,silver,4.0,Unlocked,64,android,G7,200.0
Apple,purple,5.0,Unlocked,64,apple ios,IPHONE 6,150.0
apple,rose,4.0,Unlocked,64,apple ios,IPHONE 6,150.0
Apple,Grey,3.0,Unlocked,256,apple ios,Iphone X,525.0
Apple,unknow,3.0,Verizon,256,apple ios,iPhone 8 Plus,550.0
Motorola,gold,5.0,T-Mobile,128,android,G7,95.0
Samsung,silver,4.0,Verizon,64,android,s8+,285.0
Samsung,unknow,4.0,Unlocked,64,android,S8+,320.0
Samsung,unknow,4.0,Unlocked,256,android,Note 8,340.0
Apple,black,4.0,Sprint,32,apple ios,IPHONE 7 PLUS,270.0
Apple,unknow,4.0,Verizon,64,apple ios,XR,550.0
Google,red,4.0,Unlocked,64,android,Note 10 5G,280.0
Samsung,silver,4.0,Unlocked,16,android,S7,175.0
Samsung,black,4.0,Unlocked,64,android,S8,230.0
Samsung,white,4.0,Unlocked,256,android,S7,200.0
Apple,silver,4.0,Unlocked,32,apple ios,6s,160.0
Samsung,unknow,4.0,Unlocked,128,android,note 9,480.0
Samsung,red,4.0,Unlocked,64,android,s8,280.0
Apple,unknow,3.0,Unlocked,256,apple ios,Iphone X,550.0
Apple,rose,4.0,Unlocked,128,apple ios,IPHONE 7,275.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 6,130.0
Apple,black,4.0,At&t,32,apple ios,8 Plus,200.0
Apple,silver,4.0,Sprint,32,apple ios,IPHONE 7,280.0
Apple,white,2.0,Unlocked,128,apple ios,IPHONE 6S,149.0
Apple,unknow,4.0,Unlocked,256,apple ios,xs max,1050.0
Apple,unknow,4.0,At&t,128,apple ios,IPHONE 7 PLUS,320.0
Samsung,red,4.0,Unlocked,16,android,T-MOBILE UNLOCKED,80.0
Apple,silver,5.0,Unlocked,16,apple ios,Z3,70.0
Apple,red,4.0,At&t,16,apple ios,Galaxy J3 Prime,40.0
Apple,rose,4.0,Sprint,64,apple ios,IPHONE 7,250.0
Apple,blue,5.0,Unlocked,64,apple ios,IPHONE 6S,175.0
Samsung,red,5.0,Unlocked,64,android,PH-1,100.0
Apple,gray,4.0,At&t,64,apple ios,iphone 8,350.0
Apple,unknow,3.0,T-Mobile,0,apple ios,xs max,725.0
Apple,unknow,3.0,Unlocked,512,apple ios,xs max,950.0
Apple,unknow,3.0,Unlocked,0,apple ios,Iphone X,575.0
Apple,rose,5.0,Unlocked,64,apple ios,8,180.0
Apple,rose,5.0,Unlocked,64,apple ios,IPHONE 6,170.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 7,250.0
Apple,gray,4.0,Unlocked,64,apple ios,Iphone X,735.0
Samsung,blue,4.0,Unlocked,128,android,Note 9,499.0
Samsung,silver,4.0,T-Mobile,32,android,A10,115.0
Apple,white,4.0,Unlocked,64,apple ios,IPHONE 6,200.0
Apple,gold,4.0,Unlocked,64,apple ios,iphone 6,100.0
Apple,unknow,4.0,Unlocked,64,apple ios,Iphone X,450.0
Apple,unknow,4.0,Verizon,0,apple ios,XS,650.0
Apple,black,4.0,Unlocked,0,apple ios,Iphone X,700.0
Apple,black,4.0,Unlocked,0,apple ios,Iphone X,500.0
Samsung,black,3.0,Unlocked,256,android,Note 10 plus,700.0
Apple,gold,4.0,Unlocked,32,apple ios,IPHONE 6S,275.0
Apple,silver,4.0,Unlocked,256,apple ios,XS,780.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6,140.0
Apple,gray,4.0,Unlocked,64,apple ios,IPHONE 6S,200.0
Apple,unknow,4.0,Verizon,256,apple ios,iphone 8,399.0
Apple,gray,3.0,Unlocked,64,apple ios,Iphone X,500.0
Samsung,gold,5.0,Unlocked,64,android,S8,250.0
Apple,silver,4.0,Unlocked,64,apple ios,IPHONE 6,200.0
Apple,silver,3.0,Unlocked,256,apple ios,Iphone X,500.0
Apple,unknow,4.0,Sprint,128,apple ios,IPHONE 7 PLUS,350.0
Apple,unknow,4.0,Unlocked,256,apple ios,XS,850.0
Apple,Grey,3.0,At&t,256,apple ios,XS,550.0
Apple,red,3.0,Verizon,256,apple ios,iPhone 8 Plus,750.0
Apple,gray,5.0,Sprint,64,apple ios,iphone 8,300.0
Apple,gold,4.0,Unlocked,64,apple ios,IPHONE 7,239.0
Apple,silver,4.0,Unlocked,256,apple ios,Iphone X,400.0
Apple,black,3.0,Unlocked,64,apple ios,xs max,580.0
Apple,silver,4.0,Verizon,64,apple ios,IPHONE 6S,240.0
Apple,unknow,4.0,Unlocked,128,apple ios,IPHONE 7,390.0
Apple,silver,3.0,Unlocked,64,apple ios,Iphone X,620.0
Apple,silver,5.0,Unlocked,128,apple ios,IPHONE 7,280.0
Apple,black,4.0,Unlocked,128,apple ios,IPHONE 6,180.0
Apple,black,5.0,Unlocked,64,apple ios,IPHONE 6,150.0
Apple,Grey,4.0,Unlocked,128,apple ios,IPHONE 7 PLUS,400.0
Huawei,silver,4.0,Unlocked,64,android,10,275.0
Apple,gray,4.0,Unlocked,32,apple ios,S9 / SM-G960U,150.0
Apple,gold,5.0,At&t,64,apple ios,XS,600.0
Apple,rose,5.0,Unlocked,16,apple ios,iphone 6s+,130.0
Apple,black,4.0,Unlocked,32,apple ios,IPHONE 6S,165.0
Apple,black,4.0,Unlocked,64,apple ios,IPHONE 6S,175.0
