Index,Brand,Condition,Price
7522, Samsung,4,64
7523, Apple,2,600
7524, Apple,2,599
7525, Apple,4,150
7526, Samsung,4,325
7527, Apple,4,100
7528, Apple,1,120
7529, Samsung,4,375
7530, Apple,4,100
7531, Apple,4,525
7532, Apple,3,449
7533, Apple,4,120
7534, Apple,4,180
7535, Apple,2,490
7536, Apple,4,275
7537, Apple,2,150
7538, Apple,2,160
7539, Apple,4,300
7540, Samsung,4,325
7541, Apple,4,300
7542, Apple,4,190
7543, Apple,4,350
7544, Apple,3,449
7545, Apple,4,59
7546, Apple,4,400
7547, Nokia,4,119
7548, Samsung,4,160
7549, Apple,4,359
7550, Apple,4,210
7551, Samsung,4,440
7552, Apple,4,203
7553, Samsung,4,45
7554, Motorola,4,130
7555, Samsung,4,200
7556, Apple,2,160
7557, Apple,4,220
7558, Apple,4,300
7559, Samsung,4,325
7560, Apple,4,140
7561, Apple,4,240
7562, Samsung,4,35
7563, Apple,4,240
7564, Apple,4,375
7565, Apple,4,395
7566, Apple,4,240
7567, Motorola,2,199
7568, Samsung,4,130
7569, Samsung,4,350
7570, Apple,4,250
7571, Apple,4,300
7572, Samsung,4,400
7573, Apple,4,149
7574, Apple,4,160
7575, Apple,4,250
7576, Lg,2,100
7577, Apple,4,359
7578, Apple,4,150
7579, Apple,4,150
7580, Apple,4,125
7581, Apple,4,250
7582, Apple,4,185
7583, Blackberry,4,75
7584, Apple,4,90
7585, Apple,4,240
7586, Samsung,4,400
7587, Apple,4,275
7588, Apple,4,60
7589, Apple,4,275
7590, Apple,4,580
7591, Apple,4,349
7592, Apple,3,450
7593, Samsung,4,250
7594, Apple,4,100
7595, Lg,4,145
7596, Samsung,4,270
7597, Apple,4,775
7598, Apple,2,99
7599, Apple,4,780
7600, Apple,4,85
7601, Apple,4,220
7602, Samsung,4,430
7603, Apple,1,180
7604, One Plus,4,550
7605, Apple,4,350
7606, Samsung,4,150
7607, Samsung,4,350
7608, Apple,4,250
7609, Apple,4,150
7610, Apple,4,200
7611, Apple,4,350
7612, Apple,4,400
7613, Samsung,4,400
7614, Samsung,4,300
7615, Apple,2,230
7616, Apple,4,140
7617, Samsung,4,290
7618, Apple,4,290
7619, Apple,2,190
7620, Apple,4,230
7621, Apple,4,125
7622, Apple,4,300
7623, Samsung,4,200
7624, Samsung,4,330
7625, Apple,4,200
7626, Apple,4,400
7627, Apple,4,310
7628, Samsung,2,360
7629, Apple,4,575
7630, Samsung,4,240
7631, Apple,4,150
7632, Apple,4,280
7633, Apple,4,160
7634, Samsung,4,195
7635, Apple,4,300
7636, Samsung,4,500
7637, Apple,4,300
7638, Apple,4,120
7639, Apple,4,200
7640, Apple,4,120
7641, Apple,4,120
7642, Apple,4,120
7643, Apple,4,160
7644, Apple,2,325
7645, Apple,4,380
7646, Apple,4,260
7647, Apple,5,800
7648, Apple,4,525
7649, Apple,2,550
7650, Samsung,4,200
7651, Samsung,4,216
7652, Samsung,1,50
7653, Apple,4,140
7654, Apple,4,670
7655, Motorola,4,45
7656, Apple,4,350
7657, Apple,4,275
7658, Apple,3,100
7659, Apple,4,50
7660, Apple,4,180
7661, Samsung,4,375
7662, Samsung,4,285
7663, Apple,4,199
7664, Apple,4,379
7665, Apple,4,200
7666, Apple,4,65
7667, Apple,4,260
7668, Apple,4,250
7669, Apple,4,440
7670, Apple,4,175
7671, Apple,4,350
7672, Apple,4,375
7673, Apple,4,575
7674, Apple,4,375
7675, Samsung,4,100
7676, Apple,4,175
7677, Apple,4,260
7678, Apple,4,250
7679, Nokia,4,99
7680, Samsung,4,600
7681, Apple,4,350
7682, Apple,4,200
7683, Apple,4,240
7684, Apple,4,380
7685, Apple,4,240
7686, Apple,4,200
7687, Apple,4,300
7688, Apple,4,650
7689, Samsung,4,370
7690, Samsung,4,370
7691, Apple,4,200
7692, Apple,4,50
7693, Samsung,4,300
7694, Samsung,4,300
7695, Apple,4,260
7696, Apple,4,250
7697, Apple,4,250
7698, Apple,4,300
7699, Samsung,4,550
7700, Samsung,4,400
7701, Apple,4,100
7702, Apple,4,75
7703, Apple,4,250
7704, Apple,4,130
7705, Apple,4,260
7706, Apple,2,110
7707, Apple,4,130
7708, Huawei,4,250
7709, Samsung,4,300
7710, Samsung,4,50
7711, Samsung,4,425
7712, Apple,4,100
7713, Google,4,290
7714, Samsung,4,160
7715, Samsung,4,270
7716, Apple,2,500
7717, Apple,4,130
7718, Apple,1,45
7719, Apple,4,775
7720, Apple,4,420
7721, Apple,4,500
7722, Apple,4,390
7723, Samsung,4,380
7724, Apple,4,1100
7725, Apple,4,1100
7726, Samsung,4,200
7727, Samsung,4,110
7728, Apple,4,300
7729, Apple,4,200
7730, Apple,2,200
7731, Apple,4,370
7732, Google,4,300
7733, Apple,4,185
7734, Samsung,4,40
7735, Apple,4,130
7736, Apple,2,160
7737, Apple,2,180
7738, Apple,4,130
7739, Apple,4,220
7740, Apple,4,130
7741, Samsung,4,99
7742, Apple,4,220
7743, Apple,2,65
7744, Apple,4,180
7745, Apple,4,150
7746, Samsung,4,75
7747, Apple,4,199
7748, Apple,4,199
7749, Samsung,2,149
7750, Samsung,4,225
7751, Apple,2,300
7752, Apple,4,160
7753, Apple,4,450
7754, Samsung,4,410
7755, Apple,4,150
7756, Apple,2,130
7757, Apple,2,180
7758, Apple,2,150
7759, Apple,4,160
7760, Apple,4,420
7761, Apple,4,260
7762, Samsung,2,190
7763, Samsung,4,140
7764, Apple,2,120
7765, Apple,4,280
7766, Apple,2,800
7767, Lg,4,240
7768, Samsung,4,1050
7769, Apple,4,230
7770, Apple,4,79
7771, Samsung,4,410
7772, Apple,4,900
7773, Apple,4,200
7774, Apple,4,800
7775, Samsung,4,140
7776, Apple,4,300
7777, Samsung,4,400
7778, Apple,4,180
7779, Apple,4,150
7780, Samsung,4,199
7781, Apple,2,899
7782, Apple,4,150
7783, Apple,4,180
7784, Apple,4,180
7785, Apple,4,429
7786, Apple,4,800
7787, Apple,4,600
7788, Lg,4,93
7789, Lg,4,110
7790, Lg,4,130
7791, Lg,4,100
7792, Lg,4,100
7793, Motorola,4,90
7794, Motorola,2,90
7795, Samsung,2,110
7796, Samsung,4,380
7797, Samsung,4,90
7798, Samsung,4,90
7799, Samsung,4,90
7800, Apple,4,169
7801, Apple,4,300
7802, Apple,4,300
7803, Apple,4,180
7804, Apple,4,79
7805, Lg,4,100
7806, Motorola,4,90
7807, Motorola,4,90
7808, Motorola,4,90
7809, Samsung,4,90
7810, Samsung,4,349
7811, Apple,4,275
7812, Apple,4,175
7813, Apple,4,640
7814, Samsung,4,190
7815, Samsung,4,149
7816, Samsung,4,275
7817, Samsung,4,325
7818, Apple,4,225
7819, Apple,4,600
7820, Apple,2,200
7821, Apple,4,250
7822, Apple,4,100
7823, Apple,4,300
7824, Apple,4,160
7825, Apple,4,110
7826, Apple,4,950
7827, Lg,4,70
7828, Apple,4,38
7829, Apple,4,85
7830, Apple,2,42
7831, Apple,2,250
7832, Apple,4,370
7833, Apple,4,42
7834, Apple,2,85
7835, Apple,4,179
7836, Apple,4,155
7837, Apple,4,620
7838, Apple,2,35
7839, Apple,4,255
7840, Htc,4,100
7841, Apple,4,170
7842, Samsung,4,100
7843, Apple,4,350
7844, Apple,4,120
7845, Apple,4,110
7846, Apple,4,220
7847, Apple,4,115
7848, Apple,4,115
7849, Samsung,4,440
7850, Lg,4,95
7851, Apple,4,900
7852, Apple,4,415
7853, Apple,4,150
7854, Apple,5,675
7855, Samsung,4,425
7856, Apple,4,99
7857, Apple,4,82
7858, Htc,4,185
7859, Samsung,2,230
7860, Apple,4,250
7861, Apple,4,280
7862, Apple,4,289
7863, Apple,4,319
7864, Samsung,4,219
7865, Samsung,4,239
7866, Samsung,4,199
7867, Samsung,4,99
7868, Samsung,4,319
7869, Samsung,4,289
7870, Samsung,4,389
7871, Samsung,3,449
7872, Samsung,4,189
7873, Samsung,4,189
7874, Samsung,4,149
7875, Samsung,4,420
7876, Apple,4,100
7877, Apple,4,349
7878, Apple,4,330
7879, Apple,4,440
7880, Apple,4,289
7881, Apple,4,325
7882, Apple,4,289
7883, Samsung,4,199
7884, Samsung,4,199
7885, Samsung,2,190
7886, Samsung,4,199
7887, Samsung,4,465
7888, Samsung,3,449
7889, Samsung,4,409
7890, Samsung,4,349
7891, Samsung,4,700
7892, Samsung,4,560
7893, Samsung,4,370
7894, Samsung,4,440
7895, Samsung,4,249
7896, Samsung,4,419
7897, Samsung,4,249
7898, Apple,4,340
7899, Apple,4,419
7900, Samsung,4,290
7901, Apple,2,170
7902, Apple,4,449
7903, Apple,4,429
7904, Apple,4,230
7905, Samsung,4,230
7906, Samsung,4,150
7907, Samsung,4,199
7908, Samsung,4,149
7909, Samsung,4,239
7910, Samsung,4,389
7911, Samsung,4,329
7912, Samsung,4,189
7913, Samsung,4,429
7914, Samsung,4,199
7915, Samsung,3,449
7916, Samsung,4,199
7917, Samsung,4,249
7918, Samsung,4,329
7919, Samsung,4,429
7920, Apple,4,319
7921, Apple,4,200
7922, Apple,4,150
7923, Apple,4,200
7924, Apple,4,329
7925, Apple,4,550
7926, Apple,4,330
7927, Apple,4,249
7928, Samsung,4,249
7929, Samsung,4,429
7930, Samsung,4,160
7931, Samsung,4,189
7932, Apple,4,249
7933, Apple,4,209
7934, Apple,4,319
7935, Samsung,4,250
7936, Samsung,4,300
7937, Lg,4,40
7938, Apple,2,200
7939, Samsung,4,200
7940, Apple,4,270
7941, Apple,2,150
7942, Apple,4,120
7943, Apple,4,249
7944, Apple,4,180
7945, Samsung,2,250
7946, Apple,4,190
7947, Apple,4,725
7948, Apple,4,325
7949, Samsung,4,80
7950, Samsung,4,399
7951, Apple,4,100
7952, Apple,4,300
7953, Apple,4,170
7954, Apple,4,350
7955, Apple,4,350
7956, Samsung,4,279
7957, Apple,4,229
7958, Apple,4,450
7959, Apple,4,179
7960, Apple,2,179
7961, Apple,2,350
7962, Samsung,4,190
7963, Apple,2,625
7964, Apple,4,200
7965, Apple,4,170
7966, Apple,4,425
7967, Lg,4,100
7968, Apple,4,200
7969, Samsung,4,345
7970, Alcatel,2,50
7971, Apple,4,70
7972, Apple,4,60
7973, Apple,4,100
7974, Apple,4,200
7975, Apple,2,240
7976, Apple,4,100
7977, Samsung,4,240
7978, Samsung,4,140
7979, Samsung,4,275
7980, Lg,4,98
7981, Samsung,4,125
7982, Samsung,2,150
7983, Apple,4,900
7984, Lg,4,100
7985, Lg,4,120
7986, Lg,4,100
7987, Apple,4,1050
7988, Samsung,4,280
7989, Apple,4,150
7990, Apple,4,380
7991, Samsung,4,240
7992, Samsung,4,375
7993, Apple,4,185
7994, Apple,4,260
7995, Samsung,4,190
7996, Samsung,4,325
7997, Apple,4,400
7998, One Plus,4,350
7999, Samsung,4,325
8000, Apple,4,340
8001, Apple,4,275
8002, Samsung,4,400
8003, Apple,4,200
8004, Apple,3,450
8005, Apple,4,100
8006, Samsung,4,325
8007, Apple,4,600
8008, Samsung,4,250
8009, Samsung,4,740
8010, Apple,4,300
8011, Apple,4,300
8012, Apple,4,200
8013, Apple,2,870
8014, Samsung,2,99
8015, Apple,4,50
8016, Motorola,4,50
8017, Apple,4,50
8018, Apple,4,1099
8019, Apple,4,1099
8020, Samsung,4,1050
8021, Samsung,4,1050
8022, Apple,4,125
8023, Motorola,3,60
8024, Samsung,4,170
8025, Apple,4,500
8026, Samsung,4,285
8027, Google,4,399
8028, Apple,4,400
8029, Apple,4,175
8030, Apple,4,100
8031, Apple,4,120
8032, Apple,4,150
8033, Apple,4,400
8034, Apple,4,320
8035, Samsung,4,550
8036, Samsung,4,410
8037, Apple,4,120
8038, Apple,4,120
8039, Apple,2,120
8040, Apple,2,120
8041, Apple,2,120
8042, Apple,4,130
8043, Apple,4,200
8044, Apple,4,300
8045, Asus,3,450
8046, Apple,2,450
8047, Apple,4,235
8048, Lg,4,120
8049, Lg,4,120
